load_date,load_lat,load_lng,unload_lat,unload_lng
3/5/2014,49.7072000000,9.4025000000,47.3331000000,9.6331000000
3/5/2014,49.8719000000,8.6484000000,50.0000000000,7.3667000000
3/5/2014,49.8719000000,8.6484000000,48.5333000000,2.6667000000
3/5/2014,49.9239000000,8.4936000000,48.3924000000,11.7569000000
3/5/2014,49.8422000000,8.4640000000,47.5667000000,9.6667000000
3/5/2014,49.3784000000,8.3658000000,48.5840000000,7.8237000000
3/5/2014,49.4568000000,8.3530000000,48.2009000000,5.9484000000
3/5/2014,49.4568000000,8.3530000000,48.2009000000,5.9484000000
3/5/2014,49.4568000000,8.3530000000,47.2488000000,6.0182000000
3/5/2014,49.6326000000,8.3619000000,47.5667000000,9.6667000000
3/5/2014,49.6176100000,8.3604500000,45.6961200000,4.9389200000
3/5/2014,49.6326000000,8.3619000000,48.8572000000,8.1959000000
3/5/2014,49.4934000000,8.4653000000,47.8167000000,7.5667000000
3/5/2014,49.4934000000,8.4653000000,47.7500000000,7.3333000000
3/5/2014,49.4934000000,8.4653000000,47.7500000000,7.3333000000
3/5/2014,49.4934000000,8.4653000000,48.2009000000,5.9484000000
3/5/2014,49.4934000000,8.4653000000,47.8167000000,7.5667000000
3/5/2014,49.4996000000,8.4939000000,48.8045000000,7.5363000000
3/5/2014,49.4883000000,8.4647000000,48.8572000000,8.1959000000
3/5/2014,49.5461000000,8.4488000000,48.2689000000,8.8531000000
3/5/2014,49.5461000000,8.4488000000,48.2500000000,11.3667000000
3/5/2014,49.5461000000,8.4488000000,48.4342000000,11.8432000000
3/5/2014,49.5461000000,8.4488000000,47.8833000000,10.6667000000
3/5/2014,49.5461000000,8.4488000000,50.2667000000,6.8833000000
3/5/2014,49.5461000000,8.4488000000,47.9826000000,10.1725000000
3/5/2014,49.5461000000,8.4488000000,48.0500000000,11.6167000000
3/5/2014,49.4062000000,8.6868000000,48.8572000000,8.1959000000
3/5/2014,49.4167000000,8.7000000000,49.1044000000,8.8597000000
3/5/2014,49.3517000000,8.6846000000,47.9594000000,8.4989000000
3/5/2014,49.2472000000,8.6828000000,49.3007000000,10.5692000000
3/5/2014,48.7000000000,9.0166700000,47.6110000000,8.1784000000
3/5/2014,48.7172000000,8.9684000000,48.8167000000,9.9667000000
3/5/2014,48.7801000000,8.9321000000,49.0030000000,9.7557000000
3/5/2014,48.9432000000,9.4330000000,48.3568000000,9.9601000000
3/5/2014,48.9432000000,9.4330000000,48.3568000000,9.9601000000
3/5/2014,48.9432000000,9.4330000000,48.2667000000,7.4500000000
3/5/2014,48.8909000000,9.1898000000,48.1333000000,8.5333000000
3/5/2014,48.9354000000,8.9606000000,48.8285000000,9.3131000000
3/5/2014,48.9700000000,9.3286000000,48.0339000000,7.8418000000
3/5/2014,48.8806000000,9.0840000000,49.9597000000,7.9194000000
3/5/2014,48.8806000000,9.0840000000,48.0667000000,8.4500000000
3/5/2014,48.5094000000,9.2040000000,48.3822000000,10.9337000000
3/5/2014,48.5581000000,9.4663000000,47.6884000000,10.0410000000
3/5/2014,48.5581000000,9.4663000000,49.0746000000,9.0681000000
3/5/2014,48.8409000000,10.0931000000,44.2790000000,1.3934000000
3/5/2014,48.8409000000,10.0931000000,44.8547000000,0.5658000000
3/5/2014,48.8409000000,10.0931000000,44.8547000000,0.5658000000
3/5/2014,48.8409000000,10.0931000000,45.9510000000,0.3229000000
3/5/2014,48.8409000000,10.0931000000,47.9082000000,9.8946000000
3/5/2014,48.8409000000,10.0931000000,44.2790000000,1.3934000000
3/5/2014,48.8409000000,10.0931000000,48.5732000000,13.4506000000
3/5/2014,48.8409000000,10.0931000000,44.8798000000,1.5651000000
3/5/2014,48.8409000000,10.0931000000,45.0608000000,4.3031000000
3/5/2014,48.8409000000,10.0931000000,49.5986000000,10.9675000000
3/5/2014,48.8409000000,10.0931000000,45.1500000000,0.0167000000
3/5/2014,48.8409000000,10.0931000000,47.9942000000,7.8470000000
3/5/2014,48.8500000000,10.4333000000,49.0500000000,12.6667000000
3/5/2014,48.8500000000,9.7167000000,49.1875000000,9.6422000000
3/5/2014,48.8167000000,9.8000000000,49.0650000000,8.0772000000
3/5/2014,48.8167000000,9.8000000000,48.8412000000,2.3003000000
3/5/2014,48.8080000000,9.5233000000,47.9796000000,8.8074000000
3/5/2014,49.1423000000,9.2234000000,48.5333000000,2.6667000000
3/5/2014,49.1286000000,9.2214000000,47.2616000000,5.0739000000
3/5/2014,49.2111000000,9.2019000000,48.5839000000,7.7455000000
3/5/2014,48.9584000000,9.0708000000,49.4072000000,11.0352000000
3/5/2014,48.9584000000,9.0708000000,47.7889000000,9.8802000000
3/5/2014,48.9558100000,9.7247900000,45.1951500000,9.1351200000
3/5/2014,48.9558100000,9.7247900000,44.7743800000,9.7690700000
3/5/2014,48.9558100000,9.7247900000,44.7743800000,9.7690700000
3/5/2014,49.1067000000,9.7741000000,48.5189000000,8.8304000000
3/5/2014,49.5200000000,9.3240000000,47.5667000000,8.0500000000
3/5/2014,49.5200000000,9.3240000000,47.6333000000,7.9000000000
3/5/2014,49.2898000000,9.2691000000,48.0667000000,8.4500000000
3/5/2014,48.9874600000,8.7809900000,48.7896500000,7.6961700000
3/5/2014,48.9471000000,8.8392000000,48.9471000000,8.8392000000
3/5/2014,48.9537000000,8.9156000000,49.4883000000,8.4647000000
3/5/2014,49.0078000000,8.4199000000,48.2009000000,5.9484000000
3/5/2014,49.0078000000,8.4199000000,47.2488000000,6.0182000000
3/5/2014,49.0078000000,8.4199000000,48.8721000000,3.5380000000
3/5/2014,49.0625500000,8.3784900000,47.2517300000,6.0590700000
3/5/2014,49.0078000000,8.4199000000,50.3500000000,3.5333000000
3/5/2014,49.0078000000,8.4199000000,48.2009000000,5.9484000000
3/5/2014,49.0078000000,8.4199000000,49.8474000000,3.9831000000
3/5/2014,49.0078000000,8.4199000000,49.8474000000,3.9831000000
3/5/2014,49.0078000000,8.4199000000,54.0725000000,9.9828000000
3/5/2014,48.7250000000,8.3500000000,47.5723000000,7.7842000000
3/5/2014,48.3401500000,10.8895900000,45.4983600000,9.0742200000
3/4/2014,47.3714200000,5.0485400000,48.9045100000,8.2606700000
3/4/2014,47.2517300000,6.0590700000,48.9045100000,8.2606700000
3/4/2014,48.1520600000,6.4861300000,48.9045100000,8.2606700000
3/4/2014,47.6694000000,6.8319200000,48.9045100000,8.2606700000
3/4/2014,48.1949000000,5.9913700000,53.6403600000,10.2860000000
3/4/2014,48.1949000000,5.9913700000,50.5054300000,8.6450100000
3/4/2014,48.1949000000,5.9913700000,52.4113200000,10.0533000000
3/4/2014,48.1949000000,5.9913700000,52.4113200000,10.0533000000
3/4/2014,48.2009000000,5.9484000000,48.3372000000,7.8704000000
3/5/2014,48.7134000000,9.5062000000,51.2922000000,6.8485000000
3/5/2014,48.7134000000,9.5062000000,51.2922000000,6.8485000000
3/5/2014,48.8409000000,10.0931000000,48.5732000000,13.4506000000
3/5/2014,49.1203000000,8.5990000000,48.2737000000,7.7893000000
3/5/2014,49.2189000000,8.4405000000,49.3567000000,8.1378000000
3/5/2014,49.2093000000,8.3590000000,49.3567000000,8.1378000000
3/5/2014,48.3673000000,10.8921000000,47.6941000000,15.9795000000
3/5/2014,48.3673000000,10.8921000000,47.6609000000,16.1642000000
3/5/2014,48.3509000000,10.8950000000,47.1667000000,9.8000000000
3/5/2014,48.3877000000,10.9161000000,47.7895000000,12.1093000000
3/5/2014,48.3877000000,10.9161000000,47.7895000000,12.1093000000
3/5/2014,48.3877000000,10.9161000000,47.7895000000,12.1093000000
3/5/2014,48.3682000000,10.9806000000,49.2597000000,11.1457000000
3/5/2014,48.4205000000,10.8728000000,48.1719000000,11.7226000000
3/5/2014,48.3500000000,10.7667000000,47.8700000000,12.6388000000
3/5/2014,48.7291000000,10.7687000000,48.2345000000,16.3741000000
3/5/2014,48.7291000000,10.7687000000,47.8333000000,11.3000000000
3/5/2014,48.7291000000,10.7687000000,48.6442000000,9.4304000000
3/5/2014,48.6833000000,10.9000000000,49.4453000000,11.0222000000
3/5/2014,48.6833000000,10.9000000000,49.4092000000,11.0920000000
3/5/2014,48.6833000000,10.9000000000,48.5732000000,13.4506000000
3/5/2014,48.6833000000,10.9000000000,49.4092000000,11.0920000000
3/5/2014,48.6833000000,10.9000000000,49.4453000000,11.0222000000
3/5/2014,48.6833000000,10.9000000000,48.7667000000,9.1833000000
3/5/2014,48.6833000000,10.9000000000,48.4734000000,9.2270000000
3/5/2014,48.6833000000,10.9000000000,48.0123000000,8.5551000000
3/5/2014,48.6833000000,10.9000000000,47.7583000000,8.8413000000
3/5/2014,48.6833000000,10.9000000000,48.0528000000,10.8689000000
3/5/2014,48.6833000000,10.9000000000,48.5732000000,13.4506000000
3/5/2014,48.8730000000,10.7119000000,48.4754000000,12.2543000000
3/5/2014,48.7833000000,10.8333000000,48.4015000000,9.9927000000
3/5/2014,48.8484000000,10.5055000000,49.0500000000,12.6667000000
3/5/2014,48.8484000000,10.5055000000,48.5732000000,13.4506000000
3/5/2014,50.0529800000,8.6042000000,44.7089700000,10.3735300000
3/5/2014,50.0144000000,8.8822000000,48.4015000000,9.9927000000
3/5/2014,50.0212000000,8.7866000000,47.8184000000,9.9931000000
3/5/2014,50.0212000000,8.7866000000,48.7291000000,10.7687000000
3/5/2014,50.0212000000,8.7866000000,48.5840000000,7.8237000000
3/5/2014,50.0212000000,8.7866000000,48.2689000000,8.8531000000
3/5/2014,50.0212000000,8.7866000000,48.3526000000,8.9709000000
3/7/2014,50.0578000000,8.8127000000,50.8271000000,9.0152000000
3/6/2014,49.9757000000,9.1478000000,53.0889000000,8.7906000000
3/5/2014,50.0881000000,9.0497000000,51.4035000000,12.3418000000
3/5/2014,49.8400000000,9.1414000000,47.6000000000,15.9833000000
3/6/2014,49.7939000000,9.1587400000,50.1923300000,8.6768700000
3/6/2014,49.7939000000,9.1587400000,50.1923300000,8.6768700000
3/6/2014,49.7947000000,9.1539000000,49.6326000000,8.3619000000
3/6/2014,49.7947000000,9.1539000000,49.6326000000,8.3619000000
3/8/2014,49.8875000000,8.6446000000,51.5275000000,12.1014000000
3/5/2014,49.8057000000,8.6025000000,54.3205000000,10.1327000000
3/6/2014,49.8000000000,9.0667000000,48.4639000000,7.9313000000
3/5/2014,49.9858000000,8.3425000000,49.9333000000,10.0167000000
3/7/2014,49.9243000000,8.4092000000,52.9903000000,9.8630000000
3/7/2014,49.4828000000,8.4376000000,43.8088000000,10.7150000000
3/6/2014,49.3784000000,8.3658000000,50.7907000000,6.4659000000
3/7/2014,49.3784000000,8.3658000000,49.9751000000,9.1314000000
3/6/2014,49.3784000000,8.3658000000,48.5840000000,7.8237000000
3/6/2014,49.4568000000,8.3530000000,49.9751000000,9.1314000000
3/7/2014,49.4568000000,8.3530000000,49.9751000000,9.1314000000
3/5/2014,49.6326000000,8.3619000000,51.0547000000,13.7269000000
3/5/2014,49.6326000000,8.3619000000,50.0212000000,8.7866000000
3/5/2014,49.4883000000,8.4647000000,48.0667000000,8.4500000000
3/5/2014,49.4883000000,8.4647000000,49.0650000000,8.0772000000
3/5/2014,49.4883000000,8.4647000000,48.9500000000,9.3333000000
3/5/2014,49.4883000000,8.4647000000,50.5518000000,9.6833000000
3/5/2014,49.5461000000,8.4488000000,47.9826000000,10.1725000000
3/5/2014,49.5461000000,8.4488000000,51.5301000000,7.5972000000
3/5/2014,49.5461000000,8.4488000000,50.9333000000,6.9500000000
3/6/2014,49.5461000000,8.4488000000,47.9826000000,10.1725000000
3/7/2014,49.3299000000,8.5571000000,48.9076000000,9.1776000000
3/5/2014,49.3299000000,8.5571000000,49.2490000000,7.3649000000
3/5/2014,49.3299000000,8.5571000000,49.0078000000,8.4199000000
3/7/2014,49.4322000000,8.6824000000,49.3236000000,12.0993000000
3/5/2014,49.3517000000,8.6846000000,47.9594000000,8.4989000000
3/5/2014,49.3008000000,8.6441000000,49.4167000000,8.7000000000
3/6/2014,49.2490800000,8.6639900000,49.2548500000,10.5990600000
3/5/2014,49.5481000000,8.6559000000,48.7000000000,8.1500000000
3/7/2014,48.7786000000,9.1767000000,51.2014000000,6.6944000000
3/6/2014,48.7667000000,9.1833000000,48.5189000000,8.8304000000
3/5/2014,48.7801000000,8.9321000000,48.0701000000,8.7450000000
3/5/2014,48.7801000000,8.9321000000,48.4130000000,9.4913000000
3/5/2014,48.8285000000,9.3131000000,49.1566000000,9.1746000000
3/5/2014,48.8285000000,9.3131000000,48.0667000000,8.4500000000
3/5/2014,48.8285000000,9.3131000000,49.0111000000,8.3601000000
3/5/2014,48.8285000000,9.3131000000,51.3833000000,8.0833000000
3/6/2014,48.9432000000,9.4330000000,48.3568000000,9.9601000000
3/5/2014,48.9432000000,9.4330000000,48.3568000000,9.9601000000
3/5/2014,48.9432000000,9.4330000000,48.3568000000,9.9601000000
3/5/2014,48.9354000000,8.9606000000,48.8285000000,9.3131000000
3/7/2014,48.5155000000,8.3495000000,48.3456000000,10.5874000000
3/5/2014,48.5609000000,9.2687000000,48.8285000000,9.3131000000
3/5/2014,48.6833000000,9.7333000000,50.3830000000,8.0611000000
3/11/2014,48.6000000000,9.8000000000,51.5302000000,7.6760000000
3/11/2014,48.6000000000,9.8000000000,51.5302000000,7.6760000000
3/5/2014,48.8409000000,10.0931000000,47.9942000000,7.8470000000
3/5/2014,48.8409000000,10.0931000000,47.9082000000,9.8946000000
3/5/2014,48.7756000000,10.3107000000,54.1167000000,11.7833000000
3/5/2014,48.7756000000,10.3107000000,54.1167000000,11.7833000000
3/6/2014,51.1348000000,9.4255000000,50.7130000000,11.3186000000
3/5/2014,51.1348000000,9.4255000000,50.7130000000,11.3186000000
3/7/2014,50.7333000000,8.4167000000,50.9667000000,16.3500000000
3/5/2014,50.4315000000,8.2877000000,52.5268000000,13.3605000000
3/6/2014,50.8333000000,9.5725000000,53.4167000000,14.5833000000
3/6/2014,50.8333000000,9.5725000000,53.2167000000,14.0000000000
3/5/2014,50.6412000000,9.4023000000,53.5833000000,11.0333000000
3/6/2014,51.2216000000,6.7897000000,53.8046000000,12.1919000000
3/5/2014,51.5125000000,7.4770000000,51.4000000000,11.2333000000
3/6/2014,50.8000000000,6.7847000000,51.4830000000,11.9720000000
3/6/2014,50.9626000000,6.8925000000,52.3667000000,13.3333000000
3/5/2014,50.8998000000,7.0416000000,52.5167000000,13.4000000000
3/6/2014,51.0332000000,7.3665000000,52.4667000000,13.8667000000
3/5/2014,49.9000000000,7.9000000000,54.1000000000,12.0167000000
3/5/2014,49.9000000000,7.9000000000,53.5500000000,10.9667000000
3/5/2014,50.1833000000,7.3000000000,52.5320000000,13.3922000000
3/7/2014,50.3000000000,7.3167000000,54.1833000000,13.0833000000
3/5/2014,51.3801000000,7.4394000000,50.7114000000,12.4928000000
3/5/2014,51.3743000000,7.6961000000,52.4358000000,12.5297000000
3/7/2014,51.3743000000,7.6961000000,52.4358000000,12.5297000000
3/6/2014,51.5806000000,7.6594000000,51.4000000000,11.6667000000
3/6/2014,51.5806000000,7.6594000000,51.4830000000,11.9720000000
3/5/2014,51.5980000000,7.7694000000,53.8333000000,12.4333000000
3/5/2014,51.5044000000,7.6167000000,50.9124000000,12.2864000000
3/10/2014,51.3562000000,8.3716000000,53.0000000000,11.8167000000
3/7/2014,51.3562000000,8.3716000000,51.5275000000,12.1014000000
3/5/2014,48.9623000000,10.1545000000,46.7926000000,11.9485000000
3/5/2014,49.7964900000,7.4968600000,43.4491200000,11.7575400000
3/5/2014,50.4672800000,7.8293200000,45.1547600000,9.7581400000
3/5/2014,50.0529800000,8.6042000000,44.7089700000,10.3735300000
3/5/2014,50.1104600000,8.6819800000,44.7089700000,10.3735300000
3/5/2014,49.2624600000,7.0500000000,43.7995800000,11.1552800000
3/5/2014,49.3858300000,7.2971900000,44.3000600000,12.0818800000
3/6/2014,50.6333000000,14.0500000000,53.3300000000,6.9181000000
3/7/2014,50.6333000000,14.0500000000,47.6167000000,8.2167000000
3/7/2014,50.6333000000,14.0500000000,47.8333000000,8.5333000000
3/7/2014,50.6333000000,14.0500000000,47.7583000000,8.8413000000
3/6/2014,50.6333000000,14.0500000000,53.3300000000,6.9181000000
3/6/2014,50.6333000000,14.0500000000,52.9967000000,6.5625000000
3/6/2014,50.6333000000,14.0500000000,52.9967000000,6.5625000000
3/6/2014,50.6333000000,14.0500000000,53.2000000000,5.7833000000
3/6/2014,50.6333000000,14.0500000000,53.2000000000,5.7833000000
3/7/2014,50.6833000000,13.9333000000,50.9383000000,6.9543000000
3/6/2014,50.7333000000,14.1333000000,50.9430000000,7.2683000000
3/7/2014,50.7333000000,14.1333000000,51.8608000000,5.7667000000
3/10/2014,50.6500000000,13.8167000000,48.3667000000,7.8833000000
3/11/2014,50.6500000000,13.8167000000,48.3667000000,7.8833000000
3/11/2014,50.6500000000,13.8167000000,48.2270000000,7.7508000000
3/10/2014,50.6500000000,13.8167000000,48.2270000000,7.7508000000
3/6/2014,51.0547000000,13.7269000000,47.3167000000,5.0167000000
3/6/2014,51.0547000000,13.7269000000,49.4425000000,7.7659000000
3/6/2014,51.0547000000,13.7269000000,49.4425000000,7.7659000000
3/7/2014,51.0547000000,13.7269000000,45.3447000000,5.5259000000
3/6/2014,51.0547000000,13.7269000000,49.4425000000,7.7659000000
3/5/2014,51.0547000000,13.7269000000,48.1697000000,8.6422000000
3/5/2014,51.0547000000,13.7269000000,48.8919000000,8.6985000000
3/6/2014,51.0547000000,13.7269000000,49.4425000000,7.7659000000
3/21/2014,51.0547000000,13.7269000000,51.6034000000,8.2908000000
3/7/2014,51.0547000000,13.7269000000,53.3333000000,6.0000000000
3/6/2014,51.0547000000,13.7269000000,51.4667000000,4.3833000000
3/6/2014,51.0547000000,13.7269000000,47.6335000000,7.6922000000
3/28/2014,51.0430000000,13.7373000000,50.8167000000,2.8167000000
3/14/2014,51.0430000000,13.7373000000,52.7058000000,6.5389000000
3/5/2014,51.0783000000,13.8051000000,48.7249000000,9.1247000000
3/14/2014,51.1667000000,13.9000000000,52.8633000000,6.5139000000
3/28/2014,51.1667000000,13.9000000000,50.8280000000,3.2649000000
3/28/2014,51.1833000000,13.8333000000,50.7833000000,3.1500000000
3/28/2014,51.2139000000,13.7320000000,50.9833000000,2.9500000000
3/6/2014,51.2833000000,13.5500000000,49.1744000000,8.0192000000
3/7/2014,51.3000000000,13.3000000000,48.9000000000,2.4500000000
3/7/2014,51.3000000000,13.3000000000,48.0667000000,8.4500000000
3/6/2014,51.3000000000,13.3000000000,48.0667000000,8.4500000000
3/7/2014,51.3000000000,13.3000000000,47.8597000000,9.0009000000
3/5/2014,51.3000000000,13.3000000000,50.6399000000,6.7042000000
3/6/2014,51.3667000000,13.4000000000,49.0044000000,8.5209000000
3/10/2014,51.2000000000,13.3000000000,47.8327000000,-3.1582000000
3/6/2014,51.1264000000,13.5842000000,48.2107000000,8.5071000000
4/1/2014,50.8500000000,13.6833000000,48.7500000000,8.2500000000
4/1/2014,50.8500000000,13.6833000000,48.7500000000,8.2500000000
4/1/2014,50.8500000000,13.6833000000,48.7500000000,8.2500000000
3/6/2014,50.7667000000,13.7667000000,53.2000000000,5.7833000000
3/6/2014,50.7667000000,13.7667000000,52.9967000000,6.5625000000
3/6/2014,50.7667000000,13.7667000000,53.2000000000,5.7833000000
3/6/2014,50.7667000000,13.7667000000,53.3300000000,6.9181000000
3/6/2014,50.7667000000,13.7667000000,52.9967000000,6.5625000000
3/6/2014,50.7667000000,13.7667000000,53.3300000000,6.9181000000
3/6/2014,50.9694000000,13.8779000000,49.2377000000,9.3424000000
3/7/2014,50.9694000000,13.8779000000,50.1167000000,6.6833000000
3/28/2014,51.1833000000,14.0167000000,50.8167000000,2.8167000000
3/14/2014,51.1833000000,14.0167000000,52.6958000000,6.1944000000
3/5/2014,51.1523000000,14.0202000000,49.9000000000,7.1833000000
3/6/2014,51.4534000000,14.0298000000,51.2002000000,6.7564000000
3/6/2014,51.4534000000,14.0298000000,51.2002000000,6.7564000000
3/6/2014,51.1825000000,14.4292000000,47.3167000000,5.0167000000
3/5/2014,51.2500000000,14.4000000000,48.1697000000,8.6422000000
3/6/2014,51.2500000000,14.4667000000,50.3567000000,7.5932000000
3/7/2014,50.9841000000,14.6608000000,50.7410000000,4.2325000000
3/6/2014,50.9841000000,14.6608000000,50.7410000000,4.2325000000
3/6/2014,51.4000000000,14.5667000000,50.8466000000,4.3528000000
3/6/2014,51.7612000000,14.3544000000,47.3167000000,5.0167000000
3/5/2014,51.7612000000,14.3544000000,49.4179000000,2.8261000000
3/5/2014,51.7612000000,14.3544000000,48.4639000000,7.9313000000
3/6/2014,51.7612000000,14.3544000000,49.4425000000,7.7659000000
3/6/2014,51.7612000000,14.3544000000,49.4425000000,7.7659000000
3/5/2014,53.5594000000,10.0858000000,48.0833000000,7.3667000000
3/5/2014,53.5594000000,10.0858000000,48.0833000000,7.3667000000
3/5/2014,53.8920000000,11.4636000000,46.1347000000,9.2442000000
3/5/2014,53.8920000000,11.4636000000,46.1347000000,9.2442000000
3/5/2014,54.4333000000,9.8667000000,45.5619000000,4.2651000000
3/5/2014,53.7500000000,11.3500000000,47.7583000000,8.8413000000
3/5/2014,53.6500000000,11.0667000000,48.2058000000,12.4100000000
3/5/2014,53.7667000000,11.1167000000,48.1697000000,8.6422000000
3/5/2014,53.7667000000,11.1167000000,48.1697000000,8.6422000000
3/5/2014,53.4000000000,10.8167000000,49.3552000000,8.5275000000
3/5/2014,53.4000000000,10.8167000000,47.9594000000,8.4989000000
3/5/2014,53.5453000000,9.9953000000,49.0342000000,8.7160000000
3/5/2014,53.5453000000,9.9953000000,48.3372000000,7.8704000000
3/5/2014,53.5603000000,10.0511000000,49.4126000000,7.7107000000
3/5/2014,53.5297000000,9.9883000000,48.5330000000,8.0639000000
3/5/2014,53.5297000000,9.9883000000,48.9471000000,8.8392000000
3/5/2014,53.5194000000,9.8994000000,48.2873000000,10.8910000000
3/5/2014,53.4836000000,10.1250000000,47.9594000000,8.4989000000
3/5/2014,53.4836000000,10.1250000000,49.2490000000,7.3649000000
3/5/2014,54.0500000000,10.4167000000,47.9333000000,9.1000000000
3/5/2014,54.0500000000,10.4167000000,47.9333000000,9.1000000000
3/5/2014,53.8920000000,11.4636000000,48.2079000000,8.7592000000
3/5/2014,53.8920000000,11.4636000000,48.2079000000,8.7592000000
3/5/2014,54.8167000000,9.3667000000,47.9942000000,7.8470000000
3/5/2014,54.8167000000,9.3667000000,47.9942000000,7.8470000000
3/5/2014,53.4000000000,10.8167000000,48.2737000000,7.7893000000
3/5/2014,50.7680900000,6.6488900000,43.2224600000,13.5435500000
3/5/2014,49.8247100000,6.7106800000,39.4752200000,17.0056800000
3/5/2014,53.7362800000,11.3283600000,47.7899500000,8.8856900000
3/6/2014,45.7167000000,-0.3000000000,48.8409000000,10.0931000000
3/5/2014,45.7167000000,-0.3000000000,48.8409000000,10.0931000000
3/5/2014,47.3636800000,0.7006300000,53.5504600000,10.0024600000
3/6/2014,47.3984400000,-1.2114900000,44.9378200000,7.3726100000
3/5/2014,47.2982000000,-1.4902000000,49.4302000000,0.6282000000
3/5/2014,46.6667000000,-1.4333000000,44.5555000000,11.3198000000
3/5/2014,48.3087600000,4.0465600000,49.9953500000,9.1356300000
3/6/2014,48.5166000000,3.6386000000,51.2167000000,4.4167000000
3/6/2014,48.5166000000,3.6386000000,51.2167000000,4.4167000000
3/5/2014,48.3826000000,3.9776000000,44.6481000000,3.8034000000
3/5/2014,48.3826000000,3.9776000000,43.9447000000,2.8367000000
3/5/2014,47.3167000000,5.0167000000,46.1944000000,6.2377000000
3/5/2014,46.9672000000,4.9716000000,49.1423000000,9.2234000000
3/5/2014,46.9672000000,4.9716000000,48.8572000000,8.1959000000
3/5/2014,47.3398900000,4.1633400000,50.2227800000,5.3428100000
3/6/2014,47.4313000000,4.1316000000,50.2333000000,5.3000000000
3/6/2014,47.4313000000,4.1316000000,50.2333000000,5.3000000000
3/6/2014,47.4313000000,4.1316000000,51.2000000000,4.1833000000
3/6/2014,47.4313000000,4.1316000000,51.2000000000,4.1833000000
3/6/2014,46.9160000000,6.3107000000,43.2969000000,5.3811000000
3/5/2014,47.5069300000,6.8628100000,47.8053000000,2.2780000000
3/5/2014,47.5069300000,6.8628100000,48.6724000000,1.5197000000
3/6/2014,47.9071000000,5.1830000000,44.0167000000,1.3500000000
3/5/2014,46.7633000000,4.8393000000,49.2683000000,5.9164000000
3/6/2014,46.4003000000,6.6462000000,51.2098000000,3.2250000000
3/6/2014,48.2662000000,6.4873000000,46.9098000000,-1.0893000000
3/6/2014,48.2662000000,6.4873000000,47.1833000000,-0.6943000000
3/5/2014,48.1975500000,6.4388500000,52.7289900000,8.2864000000
3/5/2014,48.2009000000,5.9484000000,51.2014000000,6.6944000000
3/6/2014,48.2009000000,5.9484000000,45.1301000000,1.3014000000
3/5/2014,48.2009000000,5.9484000000,50.3567000000,7.5932000000
3/6/2014,47.5211000000,3.9201000000,50.2333000000,5.3000000000
3/6/2014,47.4963300000,3.8978200000,51.1826700000,4.1593400000
3/6/2014,47.4963300000,3.8978200000,51.1826700000,4.1593400000
3/6/2014,47.4963300000,3.8978200000,51.1826700000,4.1593400000
3/6/2014,47.4963300000,3.8978200000,50.2227800000,5.3428100000
3/5/2014,47.6392200000,6.8637500000,49.4449000000,5.8092000000
3/5/2014,53.5170900000,10.0976900000,49.2746400000,6.7949000000
3/5/2014,46.6423000000,6.7774000000,48.0261000000,7.5859000000
3/5/2014,48.3000000000,4.0833000000,47.9213000000,8.4991000000
3/5/2014,48.3000000000,4.0833000000,48.6442000000,9.4304000000
3/5/2014,48.3000000000,4.0833000000,49.1875000000,9.6422000000
3/5/2014,48.3000000000,4.0833000000,48.9167000000,8.2500000000
3/5/2014,47.3167000000,5.0167000000,48.6442000000,9.4304000000
3/5/2014,47.3167000000,5.0167000000,49.1875000000,9.6422000000
3/5/2014,47.3167000000,5.0167000000,48.9167000000,8.2500000000
3/5/2014,47.3167000000,5.0167000000,47.9213000000,8.4991000000
3/5/2014,47.2369000000,4.2337000000,50.8500000000,3.7167000000
3/5/2014,47.2714100000,4.2233500000,50.0114900000,8.2009400000
3/5/2014,47.4313000000,4.1316000000,50.1033000000,1.6140000000
3/5/2014,47.4313000000,4.1316000000,50.1033000000,1.6140000000
3/5/2014,47.4313000000,4.1316000000,50.2333000000,5.3000000000
3/5/2014,47.2488000000,6.0182000000,49.6398000000,-1.6164000000
3/5/2014,47.2488000000,6.0182000000,48.9167000000,8.2500000000
3/5/2014,47.2488000000,6.0182000000,49.1875000000,9.6422000000
3/5/2014,47.2488000000,6.0182000000,47.9213000000,8.4991000000
3/5/2014,47.2488000000,6.0182000000,48.6442000000,9.4304000000
3/5/2014,47.5331000000,6.8021000000,50.2954800000,2.7738400000
3/5/2014,46.9013500000,6.3535200000,43.8573400000,10.7425300000
3/5/2014,47.5069300000,6.8628100000,48.8376300000,2.6324000000
3/5/2014,48.0000000000,5.5000000000,48.9167000000,8.2500000000
3/5/2014,48.0000000000,5.5000000000,49.1875000000,9.6422000000
3/5/2014,48.0000000000,5.5000000000,47.9213000000,8.4991000000
3/5/2014,48.0000000000,5.5000000000,48.6442000000,9.4304000000
3/5/2014,47.9262000000,5.7023800000,47.9220100000,8.5250500000
3/5/2014,48.6421400000,5.8284300000,50.3479200000,7.3569200000
3/5/2014,48.7376000000,5.9314000000,47.3196000000,4.5968000000
3/5/2014,48.7376000000,5.9314000000,43.8333000000,4.3500000000
3/5/2014,48.7376000000,5.9314000000,46.5833000000,0.3333000000
3/5/2014,48.6563000000,6.2317000000,44.3705000000,10.1375000000
3/5/2014,48.6710000000,6.1508000000,49.2461000000,7.0022000000
3/5/2014,48.6182100000,6.1805300000,45.0588300000,3.8149900000
